state_0,state_1,probability
972,557,6.779477258643525e-09
972,1086,6.779477258643525e-09
499,774,0.0002475526120993683
499,959,7.90487048357835e-06
499,712,9.696686323037834e-05
499,678,2.9151752212167158e-06
499,339,1.1931879975212603e-06
499,232,7.864193620026489e-07
499,978,3.254149084148892e-07
499,948,5.016813171396209e-07
499,596,6.033734760192738e-07
499,759,1.2203059065558345e-07
499,743,2.0338431775930575e-07
499,787,1.4914849969015754e-07
499,336,2.6439961308709747e-07
499,1056,1.4914849969015754e-07
499,332,8.325198073614248e-06
499,275,3.050764766389586e-07
499,1293,2.0338431775930575e-08
499,985,6.779477258643525e-09
499,488,4.067686355186115e-08
499,687,2.0338431775930575e-08
499,936,3.3897386293217627e-08
499,557,6.779477258643525e-09
499,707,9.491268162100934e-08
499,789,6.779477258643525e-09
499,1041,2.0338431775930575e-08
499,0,1.0169215887965287e-07
499,1248,3.1863543115624565e-07
499,296,6.779477258643525e-09
499,599,2.915175221216716e-07
499,147,6.779477258643525e-09
499,870,1.355895451728705e-08
499,1097,6.779477258643525e-09
499,388,6.779477258643525e-09
499,1088,3.3897386293217627e-08
499,1000,1.355895451728705e-08
499,980,1.1525111339693993e-07
499,913,6.779477258643525e-09
499,1064,8.13537271037223e-08
499,1018,1.2203059065558345e-07
499,614,1.355895451728705e-08
499,714,2.0338431775930575e-08
499,205,6.779477258643525e-09
499,710,1.355895451728705e-08
499,133,4.745634081050467e-08
499,791,1.355895451728705e-08
499,825,2.0338431775930575e-08
499,584,6.101529532779172e-08
499,1142,6.779477258643525e-09
499,240,2.0338431775930575e-08
499,552,1.355895451728705e-08
499,656,1.355895451728705e-08
499,447,5.42358180691482e-08
499,988,1.355895451728705e-08
499,474,6.779477258643525e-09
499,1003,2.0338431775930575e-08
499,1108,6.779477258643525e-09
499,467,6.779477258643525e-09
499,589,6.779477258643525e-09
499,939,6.779477258643525e-09
499,523,1.355895451728705e-08
499,1012,6.779477258643525e-09
499,1020,4.067686355186115e-08
499,797,3.3897386293217627e-08
499,893,1.355895451728705e-08
499,5,6.779477258643525e-09
499,499,9.240427503531125e-06
499,868,3.3897386293217627e-08
499,780,6.779477258643525e-09
499,272,6.779477258643525e-09
499,984,4.067686355186115e-08
499,625,6.779477258643525e-09
499,534,1.355895451728705e-08
499,342,6.779477258643525e-09
499,520,2.0338431775930575e-08
499,1037,6.779477258643525e-09
499,259,2.0338431775930575e-08
499,1197,6.779477258643525e-09
499,550,2.0338431775930575e-08
499,699,1.355895451728705e-08
499,696,6.779477258643525e-09
499,1188,6.779477258643525e-09
499,188,2.71179090345741e-08
499,989,6.779477258643525e-09
499,677,6.779477258643525e-09
499,880,6.779477258643525e-09
499,105,6.779477258643525e-09
499,647,6.779477258643525e-09
499,511,6.779477258643525e-09
499,773,6.779477258643525e-09
499,423,6.779477258643525e-09
499,395,1.355895451728705e-08
499,1048,6.779477258643525e-09
499,1079,6.779477258643525e-09
499,751,6.779477258643525e-09
499,1031,6.779477258643525e-09
499,1014,6.779477258643525e-09
499,548,6.779477258643525e-09
978,599,0.00019202869335107784
978,447,7.052012244440995e-05
978,759,3.595834737984526e-05
978,520,1.9660484050066223e-07
978,707,2.9626315620272204e-06
978,550,2.2507864498696504e-06
978,988,6.779477258643525e-08
978,488,1.8304588598337517e-07
978,714,5.42358180691482e-08
978,56,6.779477258643525e-09
978,1056,2.6439961308709747e-07
978,608,1.415554851604768e-05
978,997,3.415500642904608e-05
978,731,1.1525111339693993e-07
978,687,6.8743899402645344e-06
978,676,5.287992261741949e-07
978,807,6.304913850538478e-06
978,0,4.1354811277725504e-07
978,1048,4.067686355186115e-08
978,557,1.2203059065558345e-07
978,789,4.067686355186115e-08
978,240,4.4744549907047264e-07
978,919,6.779477258643525e-09
978,4,6.779477258643525e-09
978,258,1.355895451728705e-08
978,1041,2.0338431775930575e-08
978,1293,9.491268162100934e-08
978,1079,2.0338431775930575e-08
978,989,1.4236902243151402e-07
978,388,6.779477258643525e-09
978,548,1.355895451728705e-08
978,579,2.0338431775930575e-08
978,1258,6.779477258643525e-09
978,1226,6.779477258643525e-09
978,913,6.779477258643525e-09
978,1126,1.0169215887965287e-07
978,697,6.779477258643525e-09
978,1150,2.0338431775930575e-08
978,751,2.71179090345741e-08
978,507,1.355895451728705e-08
978,1000,4.745634081050467e-08
978,511,6.779477258643525e-09
978,868,7.457424984507877e-08
978,1044,2.0338431775930575e-08
978,232,6.779477258643525e-09
978,1088,1.355895451728705e-08
978,395,4.745634081050467e-08
978,817,6.779477258643525e-09
978,799,6.779477258643525e-09
978,424,2.71179090345741e-08
978,1109,1.355895451728705e-08
978,744,1.355895451728705e-08
978,229,6.779477258643525e-09
978,1018,6.779477258643525e-09
978,467,6.101529532779172e-08
978,741,6.779477258643525e-09
978,1215,1.355895451728705e-08
978,405,6.779477258643525e-09
978,547,6.779477258643525e-09
978,530,6.779477258643525e-09
978,522,6.779477258643525e-09
978,614,6.101529532779172e-08
978,1086,7.457424984507877e-08
978,699,2.0338431775930575e-08
978,791,3.3897386293217627e-08
978,719,6.779477258643525e-09
978,1087,1.355895451728705e-08
978,384,1.6948693146608811e-07
978,693,4.745634081050467e-08
978,1131,1.4914849969015754e-07
978,870,1.355895451728705e-08
978,832,2.0338431775930575e-08
978,1111,6.779477258643525e-09
978,446,2.71179090345741e-08
978,985,6.779477258643525e-09
978,358,6.779477258643525e-09
978,1003,4.745634081050467e-08
978,479,6.779477258643525e-09
978,296,2.0338431775930575e-08
978,878,6.779477258643525e-09
978,710,1.355895451728705e-08
978,1067,6.779477258643525e-09
978,849,6.779477258643525e-09
978,656,6.779477258643525e-09
978,696,1.355895451728705e-08
978,841,6.779477258643525e-09
978,1115,2.0338431775930575e-08
978,248,6.779477258643525e-09
978,677,6.779477258643525e-09
978,708,6.779477258643525e-09
978,596,6.779477258643525e-09
978,1031,2.71179090345741e-08
978,1014,6.779477258643525e-09
978,416,6.779477258643525e-09
978,1207,6.779477258643525e-09
978,1136,1.355895451728705e-08
978,801,6.779477258643525e-09
978,609,6.779477258643525e-09
978,811,6.779477258643525e-09
978,474,2.71179090345741e-08
978,1065,6.779477258643525e-09
978,415,6.779477258643525e-09
978,571,6.779477258643525e-09
978,812,6.779477258643525e-09
978,730,6.779477258643525e-09
978,825,6.779477258643525e-09
978,920,6.779477258643525e-09
978,1142,6.779477258643525e-09
978,803,6.779477258643525e-09
978,1009,6.779477258643525e-09
978,342,6.779477258643525e-09
978,586,6.779477258643525e-09
978,783,6.779477258643525e-09
978,1288,2.0338431775930575e-08
978,534,6.779477258643525e-09
978,712,6.779477258643525e-09
978,678,6.779477258643525e-09
978,223,6.779477258643525e-09
759,707,0.00027989749810035657
759,1126,2.4473912903703127e-06
759,520,6.582872418142863e-06
759,56,2.0338431775930575e-08
759,1293,1.1796290430039733e-06
759,1290,1.355895451728705e-08
759,989,1.4474183947203925e-05
759,0,3.1660158797865264e-06
759,791,1.627074542074446e-07
759,1056,3.1727953570451696e-06
759,474,1.1525111339693993e-07
759,614,2.3050222679387986e-07
759,1003,2.2372274953523632e-07
759,467,1.627074542074446e-07
759,240,1.6677514056263071e-06
759,395,6.101529532779172e-08
759,714,1.0169215887965287e-07
759,105,2.0338431775930575e-08
759,296,4.067686355186115e-08
759,488,4.067686355186115e-07
759,868,2.915175221216716e-07
759,988,1.2203059065558345e-07
759,1151,1.355895451728705e-08
759,384,5.186300102862297e-05
759,1197,1.2203059065558345e-07
759,913,8.13537271037223e-08
759,1086,2.982969993803151e-07
759,1041,1.355895451728705e-08
759,1100,2.0338431775930575e-08
759,1067,2.0338431775930575e-08
759,1150,2.0338431775930575e-08
759,579,3.3897386293217627e-08
759,1226,6.779477258643525e-09
759,446,2.0338431775930575e-08
759,1018,6.779477258643525e-09
759,870,5.42358180691482e-08
759,1000,7.457424984507877e-08
759,693,1.0169215887965287e-07
759,744,2.71179090345741e-08
759,248,2.0338431775930575e-08
759,1258,2.71179090345741e-08
759,1288,3.3897386293217627e-08
759,557,3.3897386293217623e-07
759,850,1.355895451728705e-08
759,479,2.0338431775930575e-08
759,751,8.813320436236583e-08
759,710,4.067686355186115e-08
759,697,2.71179090345741e-08
759,985,3.3897386293217627e-08
759,416,1.355895451728705e-08
759,984,6.779477258643525e-09
759,1097,6.101529532779172e-08
759,1173,6.779477258643525e-09
759,258,6.779477258643525e-09
759,803,2.71179090345741e-08
759,601,2.0338431775930575e-08
759,677,6.779477258643525e-09
759,548,2.0338431775930575e-08
759,154,6.779477258643525e-09
759,804,6.779477258643525e-09
759,521,2.0338431775930575e-08
759,811,1.355895451728705e-08
759,1037,4.745634081050467e-08
759,789,6.101529532779172e-08
759,1144,2.0338431775930575e-08
759,1044,8.813320436236583e-08
759,1136,1.355895451728705e-08
759,1124,1.355895451728705e-08
759,534,2.0338431775930575e-08
759,397,6.779477258643525e-09
759,179,2.0338431775930575e-08
759,1014,2.0338431775930575e-08
759,1031,6.101529532779172e-08
759,1115,4.745634081050467e-08
759,1079,2.0338431775930575e-08
759,640,6.779477258643525e-09
759,730,6.101529532779172e-08
759,1272,1.355895451728705e-08
759,887,1.355895451728705e-08
759,878,2.71179090345741e-08
759,498,6.779477258643525e-09
759,1188,4.745634081050467e-08
759,414,6.779477258643525e-09
759,774,1.355895451728705e-08
759,244,6.779477258643525e-09
759,817,1.355895451728705e-08
759,511,3.3897386293217627e-08
759,687,2.0338431775930575e-08
759,147,4.067686355186115e-08
759,699,3.3897386293217627e-08
759,968,1.355895451728705e-08
759,100,6.779477258643525e-09
759,302,2.0338431775930575e-08
759,656,4.745634081050467e-08
759,270,2.0338431775930575e-08
759,759,6.779477258643525e-09
759,328,6.779477258643525e-09
759,893,2.0338431775930575e-08
759,969,1.355895451728705e-08
759,1048,1.355895451728705e-08
759,834,2.0338431775930575e-08
759,5,6.779477258643525e-09
759,475,1.355895451728705e-08
759,716,2.0338431775930575e-08
759,2,1.355895451728705e-08
759,695,1.355895451728705e-08
759,372,6.779477258643525e-09
759,588,2.71179090345741e-08
759,570,6.779477258643525e-09
759,841,6.779477258643525e-09
759,631,6.779477258643525e-09
759,849,2.0338431775930575e-08
759,371,6.779477258643525e-09
759,641,6.779477258643525e-09
759,460,1.355895451728705e-08
759,386,6.779477258643525e-09
759,108,6.779477258643525e-09
759,696,2.0338431775930575e-08
759,133,6.779477258643525e-09
759,939,6.779477258643525e-09
759,324,6.779477258643525e-09
759,609,6.779477258643525e-09
759,855,6.779477258643525e-09
759,918,6.779477258643525e-09
759,1142,1.355895451728705e-08
759,1148,6.779477258643525e-09
759,206,6.779477258643525e-09
759,1271,1.355895451728705e-08
759,477,6.779477258643525e-09
759,507,1.355895451728705e-08
759,853,6.779477258643525e-09
759,1215,6.779477258643525e-09
759,1140,6.779477258643525e-09
759,812,6.779477258643525e-09
759,578,6.779477258643525e-09
759,616,6.779477258643525e-09
759,319,6.779477258643525e-09
759,1221,6.779477258643525e-09
759,332,6.779477258643525e-09
759,1248,6.779477258643525e-09
759,783,1.355895451728705e-08
759,1214,6.779477258643525e-09
759,808,1.355895451728705e-08
759,858,6.779477258643525e-09
759,424,1.355895451728705e-08
759,1242,6.779477258643525e-09
759,777,6.779477258643525e-09
759,499,6.779477258643525e-09
759,405,6.779477258643525e-09
759,857,6.779477258643525e-09
759,530,6.779477258643525e-09
759,586,6.779477258643525e-09
759,799,6.779477258643525e-09
759,599,6.779477258643525e-09
759,259,6.779477258643525e-09
759,919,6.779477258643525e-09
707,240,0.0001249661043085761
707,893,6.169324305365607e-07
707,938,4.067686355186115e-08
707,294,2.0338431775930575e-08
707,989,5.257484614078054e-05
707,520,5.0188470145738016e-05
707,1003,2.2914633134215113e-06
707,664,1.4914849969015754e-07
707,1056,3.294147999974889e-05
707,1293,8.074357415044439e-06
707,0,3.4378729178581314e-05
707,56,1.2881006791422696e-07
707,1126,1.548432605874181e-05
707,614,2.1897711545418588e-06
707,1086,3.5185486972359895e-06
707,1014,2.71179090345741e-08
707,1031,9.69465247986024e-07
707,714,4.338865445531856e-07
707,467,1.199967474779904e-06
707,730,2.101637950179493e-07
707,474,1.8304588598337517e-07
707,812,1.6948693146608811e-07
707,868,3.7626098785471564e-06
707,1290,6.101529532779172e-08
707,488,2.528745017474035e-06
707,791,2.440611813111669e-07
707,751,1.5592797694880108e-07
707,841,8.13537271037223e-08
707,395,1.0169215887965287e-07
707,988,1.0304805433138157e-06
707,1000,6.576092940884219e-07
707,710,6.169324305365607e-07
707,1020,2.0338431775930575e-08
707,341,6.779477258643525e-09
707,147,6.576092940884219e-07
707,1097,2.169432722765928e-07
707,696,8.609936118477277e-07
707,588,1.4236902243151402e-07
707,1197,2.223668540835076e-06
707,693,5.165961671086366e-06
707,212,1.355895451728705e-08
707,811,2.2372274953523632e-07
707,1067,2.101637950179493e-07
707,968,1.4914849969015754e-07
707,878,4.677839308464032e-07
707,2,1.5592797694880108e-07
707,695,1.5592797694880108e-07
707,1102,6.779477258643525e-09
707,1246,3.3897386293217627e-08
707,27,1.355895451728705e-08
707,835,4.067686355186115e-08
707,218,2.71179090345741e-08
707,718,4.067686355186115e-08
707,200,2.71179090345741e-08
707,678,6.779477258643525e-09
707,712,6.779477258643525e-09
707,127,1.9660484050066223e-07
707,548,1.9185920641961175e-06
707,913,2.542303971991322e-06
707,123,6.779477258643525e-09
707,557,3.721933014995295e-06
707,1226,4.4744549907047264e-07
707,1274,6.779477258643525e-09
707,144,2.0338431775930575e-08
707,4,2.3050222679387986e-07
707,1035,8.813320436236583e-08
707,248,2.5084065856981044e-07
707,1173,2.0338431775930575e-07
707,847,1.4914849969015754e-07
707,521,1.084716361382964e-07
707,834,1.4236902243151402e-07
707,1237,1.355895451728705e-08
707,870,5.152402716569079e-07
707,697,1.0169215887965287e-07
707,388,1.084716361382964e-07
707,1032,1.2881006791422696e-07
707,169,7.457424984507877e-08
707,720,2.71179090345741e-08
707,609,4.745634081050467e-08
707,1288,1.4914849969015754e-07
707,851,6.779477258643525e-08
707,233,2.71179090345741e-08
707,789,9.491268162100934e-08
707,1079,6.779477258643525e-08
707,1258,2.71179090345741e-08
707,699,4.745634081050467e-08
707,850,4.067686355186115e-08
707,179,6.779477258643525e-09
707,371,2.0338431775930575e-08
707,920,6.779477258643525e-09
707,619,6.779477258643525e-09
707,258,5.42358180691482e-08
707,1044,2.169432722765928e-07
707,803,1.084716361382964e-07
707,1048,2.71179090345741e-08
707,880,1.4236902243151402e-07
707,446,4.067686355186115e-08
707,275,1.355895451728705e-08
707,1037,4.677839308464032e-07
707,687,8.813320436236583e-08
707,1142,2.3728170405252338e-07
707,983,2.71179090345741e-08
707,849,1.355895451728705e-07
707,1151,6.779477258643525e-09
707,744,8.813320436236583e-08
707,1207,2.71179090345741e-08
707,223,1.355895451728705e-08
707,296,1.084716361382964e-07
707,100,2.71179090345741e-08
707,491,4.067686355186115e-08
707,1117,6.779477258643525e-09
707,302,5.42358180691482e-08
707,774,6.779477258643525e-09
707,656,4.067686355186115e-08
707,1136,4.745634081050467e-08
707,498,6.779477258643525e-09
707,1215,5.42358180691482e-08
707,1115,2.0338431775930575e-08
707,1144,3.3897386293217627e-08
707,1009,2.0338431775930575e-08
707,342,7.457424984507877e-08
707,1188,7.457424984507877e-08
707,579,1.355895451728705e-08
707,799,3.3897386293217627e-08
707,801,3.3897386293217627e-08
707,511,6.101529532779172e-08
707,461,2.0338431775930575e-08
707,479,1.4236902243151402e-07
707,291,2.0338431775930575e-08
707,894,1.355895451728705e-08
707,985,1.2881006791422696e-07
707,1088,1.355895451728705e-08
707,918,6.779477258643525e-09
707,1174,1.355895451728705e-08
707,673,6.779477258643525e-09
707,804,2.0338431775930575e-08
707,363,6.779477258643525e-09
707,1087,3.3897386293217627e-08
707,362,6.779477258643525e-09
707,733,6.779477258643525e-09
707,1234,4.067686355186115e-08
707,641,4.745634081050467e-08
707,358,1.1525111339693993e-07
707,677,4.745634081050467e-08
707,389,2.0338431775930575e-08
707,534,6.101529532779172e-08
707,279,1.355895451728705e-08
707,621,6.779477258643525e-09
707,270,3.3897386293217627e-08
707,1140,1.355895451728705e-08
707,867,6.779477258643525e-09
707,857,6.779477258643525e-09
707,460,2.0338431775930575e-08
707,550,1.355895451728705e-08
707,133,6.779477258643525e-09
707,984,6.779477258643525e-09
707,980,2.0338431775930575e-08
707,337,6.779477258643525e-09
707,601,6.779477258643525e-09
707,108,6.779477258643525e-09
707,424,4.067686355186115e-08
707,414,6.779477258643525e-09
707,287,6.779477258643525e-09
707,668,6.779477258643525e-09
707,507,6.101529532779172e-08
707,1125,4.067686355186115e-08
707,71,1.355895451728705e-08
707,523,1.355895451728705e-08
707,415,6.779477258643525e-09
707,1138,6.779477258643525e-09
707,600,1.355895451728705e-08
707,852,6.779477258643525e-09
707,853,4.745634081050467e-08
707,919,2.0338431775930575e-08
707,1103,6.779477258643525e-09
707,405,2.71179090345741e-08
707,569,6.779477258643525e-09
707,134,2.0338431775930575e-08
707,197,6.779477258643525e-09
707,61,2.0338431775930575e-08
707,222,1.355895451728705e-08
707,347,6.779477258643525e-09
707,396,6.779477258643525e-09
707,926,3.3897386293217627e-08
707,1108,3.3897386293217627e-08
707,373,6.779477258643525e-09
707,719,6.779477258643525e-09
707,1242,2.779585676043845e-07
707,704,1.355895451728705e-08
707,858,1.7626640872473166e-07
707,570,1.355895451728705e-07
707,1041,1.355895451728705e-08
707,397,2.0338431775930575e-08
707,808,4.067686355186115e-08
707,939,4.067686355186115e-08
707,716,2.5762013582845393e-07
707,151,3.3897386293217627e-08
707,1292,5.42358180691482e-08
707,33,6.779477258643525e-09
707,1257,6.576092940884219e-07
707,5,6.779477258643525e-09
707,642,1.2203059065558345e-07
707,105,3.3897386293217627e-08
707,561,6.779477258643525e-09
707,729,3.3897386293217627e-08
707,1254,4.745634081050467e-08
707,146,1.084716361382964e-07
707,198,6.779477258643525e-09
707,364,2.0338431775930575e-08
707,422,3.3897386293217627e-08
707,354,3.3897386293217627e-08
707,705,3.3897386293217627e-08
707,675,6.779477258643525e-09
707,307,7.457424984507877e-08
707,864,6.779477258643525e-09
707,866,6.779477258643525e-09
707,229,1.355895451728705e-08
707,1047,2.0338431775930575e-08
707,640,2.0338431775930575e-08
707,17,6.779477258643525e-09
707,372,1.355895451728705e-08
707,904,6.779477258643525e-09
707,856,6.779477258643525e-09
707,232,1.355895451728705e-08
707,324,6.779477258643525e-09
707,306,6.779477258643525e-09
707,514,6.779477258643525e-09
707,416,1.355895451728705e-08
707,783,1.355895451728705e-08
707,558,6.779477258643525e-09
707,1150,4.067686355186115e-08
707,403,6.779477258643525e-09
707,829,4.067686355186115e-08
707,411,1.355895451728705e-08
707,115,1.355895451728705e-08
707,530,6.779477258643525e-09
707,1294,6.779477258643525e-09
707,831,6.779477258643525e-09
707,933,6.779477258643525e-08
707,468,6.779477258643525e-09
707,332,6.779477258643525e-09
707,952,6.779477258643525e-09
707,972,6.779477258643525e-09
707,817,6.779477258643525e-09
707,571,6.779477258643525e-09
707,286,6.779477258643525e-09
707,1211,2.71179090345741e-08
707,1083,6.779477258643525e-09
707,599,6.779477258643525e-09
707,1256,2.71179090345741e-08
707,477,6.779477258643525e-09
707,1255,4.067686355186115e-08
707,1281,6.779477258643525e-09
707,715,6.779477258643525e-09
707,174,5.42358180691482e-08
707,708,6.779477258643525e-09
707,749,1.0169215887965287e-07
707,1062,7.457424984507877e-08
707,967,6.779477258643525e-09
707,971,6.779477258643525e-09
707,586,6.779477258643525e-09
707,1223,6.779477258643525e-09
707,603,2.0338431775930575e-08
878,878,0.0007888260764294673
878,893,1.834526546188938e-05
878,938,1.0575984523483899e-06
878,294,1.8236793825751082e-06
878,968,0.00010462089305538688
878,169,1.6813103601435943e-06
878,588,2.206041899962603e-05
878,45,7.457424984507877e-08
878,1062,2.3185812224560857e-06
878,1056,6.798459794967727e-05
878,389,5.084607943982644e-07
878,801,1.8304588598337517e-07
878,695,4.732075126533181e-06
878,477,4.1354811277725504e-07
878,147,1.065733825058762e-05
878,1003,1.0528528182673395e-05
878,1087,1.4304697015737837e-06
878,1032,1.8575767688683259e-06
878,1067,1.5592797694880107e-06
878,835,8.542141345890841e-07
878,696,3.918537855495958e-06
878,0,1.9185920641961175e-05
878,1097,1.938930495972048e-06
878,1037,3.1050005844587343e-06
878,4,6.359149668607627e-06
878,894,2.0338431775930575e-08
878,1035,5.084607943982644e-07
878,664,5.477817624983968e-06
878,694,2.0338431775930575e-08
878,292,6.779477258643525e-09
878,358,2.0609610866276314e-06
878,488,4.3049680592386386e-06
878,1288,6.169324305365607e-07
878,61,5.55917135208769e-07
878,1125,1.0237010660551722e-06
878,1197,8.209946960217308e-06
878,479,4.2303938093935595e-06
878,491,8.813320436236583e-07
878,1292,1.9660484050066223e-07
878,341,2.0338431775930575e-08
878,233,8.270962255545101e-07
878,105,1.227085383814478e-06
878,248,2.779585676043845e-07
878,868,4.657500876688102e-06
878,1086,7.389630211921442e-07
878,870,1.966048405006622e-06
878,1258,1.355895451728705e-08
878,687,1.1864085202626168e-06
878,656,1.5592797694880108e-07
878,467,1.6813103601435943e-06
878,1294,4.067686355186115e-08
878,834,1.2813212018836263e-06
878,918,6.101529532779172e-08
878,1044,2.3728170405252338e-07
878,697,2.3728170405252338e-07
878,988,5.810012010657501e-06
878,1014,4.067686355186115e-08
878,202,6.779477258643525e-09
878,1111,1.355895451728705e-08
878,1142,1.1389521794521122e-06
878,1048,1.2203059065558345e-07
878,983,4.1354811277725504e-07
878,614,3.3897386293217627e-08
878,791,1.355895451728705e-08
878,279,4.067686355186115e-08
878,414,1.355895451728705e-08
878,856,6.779477258643525e-09
878,677,9.152294299168759e-07
878,446,6.101529532779172e-08
878,498,6.779477258643525e-09
878,1138,2.0338431775930575e-08
878,397,3.3897386293217627e-08
878,641,2.5762013582845393e-07
878,372,5.42358180691482e-08
878,679,6.779477258643525e-09
878,111,6.779477258643525e-09
878,817,2.0338431775930575e-08
878,261,6.779477258643525e-09
878,56,1.355895451728705e-08
878,449,1.355895451728705e-08
878,1215,6.101529532779172e-08
878,811,3.525328174494633e-07
878,864,3.9320968100132446e-07
878,904,2.0338431775930575e-08
878,1188,1.355895451728705e-08
878,1139,6.779477258643525e-09
878,1271,6.779477258643525e-09
878,847,5.104946375758574e-06
878,880,5.925263124054441e-06
878,2,5.891365737761223e-06
878,710,1.3897928380219226e-06
878,849,1.396572315280566e-06
878,64,2.71179090345741e-08
878,1246,1.2881006791422698e-06
878,273,1.084716361382964e-07
878,919,1.0033626342792418e-06
878,1102,2.71179090345741e-08
878,1248,1.6948693146608811e-07
878,806,1.5592797694880108e-07
878,569,3.050764766389586e-07
878,134,7.76928093840548e-06
878,21,1.1525111339693993e-07
878,315,2.71179090345741e-08
878,1,6.101529532779172e-08
878,557,1.044039497831103e-06
878,547,1.084716361382964e-07
878,392,6.779477258643525e-09
878,839,6.779477258643525e-09
878,450,6.779477258643525e-09
878,1226,3.782948310323087e-06
878,151,1.945709973230692e-06
878,481,6.779477258643525e-09
878,1151,2.0338431775930575e-08
878,363,4.745634081050467e-08
878,1108,5.626966124674126e-07
878,1103,8.13537271037223e-08
878,390,2.0338431775930575e-08
878,318,2.0338431775930575e-08
878,558,2.71179090345741e-08
878,1004,6.779477258643525e-09
878,768,2.5762013582845393e-07
878,144,2.5762013582845393e-07
878,1257,1.7084282691781683e-06
878,218,3.728712492253939e-07
878,749,2.515186062956748e-06
878,100,2.2643454043869374e-06
878,1144,1.355895451728705e-07
878,812,9.355678616928064e-07
878,803,1.0169215887965287e-07
878,517,2.0338431775930575e-08
878,704,1.4236902243151402e-07
878,461,5.491376579501255e-07
878,1020,6.779477258643525e-08
878,1133,2.71179090345741e-08
878,425,2.0338431775930575e-08
878,620,6.779477258643525e-09
878,1000,8.067577937785795e-07
878,342,7.457424984507877e-08
878,1031,3.152456925269239e-06
878,926,6.033734760192738e-07
878,1027,6.779477258643525e-09
878,438,6.779477258643525e-09
878,719,8.270962255545101e-07
878,718,4.4066602181182915e-07
878,192,2.71179090345741e-08
878,222,9.491268162100934e-08
878,783,2.71179090345741e-08
878,403,3.3897386293217627e-08
878,223,3.3897386293217627e-08
878,1047,2.71179090345741e-08
878,579,1.1525111339693993e-07
878,405,4.067686355186115e-08
878,808,3.1185595389760216e-07
878,1234,2.0338431775930575e-08
878,681,6.779477258643525e-09
878,521,2.5084065856981044e-07
878,200,6.237119077952043e-07
878,291,5.42358180691482e-08
878,127,1.627074542074446e-07
878,698,1.1050547931588945e-06
878,911,4.745634081050467e-08
878,772,1.355895451728705e-08
878,362,1.355895451728705e-08
878,841,3.3219438567353274e-07
878,1173,2.3728170405252338e-07
878,1079,2.71179090345741e-08
878,1185,6.779477258643525e-09
878,1207,4.949018398809773e-07
878,730,2.5762013582845393e-07
878,1223,8.13537271037223e-08
878,561,1.898253632420187e-07
878,511,1.0169215887965287e-07
878,371,4.067686355186115e-08
878,423,3.3897386293217627e-08
878,1124,7.050656348989266e-07
878,440,6.779477258643525e-09
878,507,2.5762013582845393e-07
878,850,1.084716361382964e-07
878,523,1.355895451728705e-08
878,302,1.355895451728705e-07
878,1094,6.779477258643525e-09
878,636,7.457424984507877e-08
878,603,3.99989158259968e-07
878,475,3.3897386293217627e-08
878,220,6.779477258643525e-09
878,668,2.71179090345741e-08
878,283,6.779477258643525e-09
878,287,6.779477258643525e-09
878,804,1.355895451728705e-08
878,853,7.457424984507877e-08
878,852,5.42358180691482e-08
878,799,1.2203059065558345e-07
878,347,1.355895451728705e-08
878,534,2.0338431775930575e-08
878,311,1.6948693146608811e-07
878,751,2.5084065856981044e-07
878,571,6.779477258643525e-09
878,1150,4.067686355186115e-08
878,388,5.42358180691482e-08
878,920,6.779477258643525e-09
878,451,6.779477258643525e-09
878,411,6.779477258643525e-09
878,609,7.457424984507877e-08
878,416,6.779477258643525e-09
878,601,6.779477258643525e-09
878,1221,6.779477258643525e-09
878,702,6.779477258643525e-09
878,442,2.71179090345741e-08
878,460,2.0338431775930575e-08
878,417,1.355895451728705e-08
878,652,6.779477258643525e-09
878,484,6.779477258643525e-09
878,939,2.1219763819554235e-06
878,317,6.779477258643525e-09
878,720,6.779477258643525e-08
878,892,2.0338431775930575e-07
878,71,4.745634081050467e-08
878,1141,2.0338431775930575e-08
878,1170,6.779477258643525e-09
878,1250,1.355895451728705e-08
878,872,7.457424984507877e-08
878,1083,3.3897386293217627e-08
878,227,6.779477258643525e-09
878,1159,1.355895451728705e-08
878,1206,4.067686355186115e-08
878,605,6.779477258643525e-09
878,981,6.779477258643525e-09
878,905,1.355895451728705e-08
878,619,2.0338431775930575e-08
878,532,6.779477258643525e-09
878,206,4.067686355186115e-08
878,91,4.067686355186115e-08
878,1186,4.745634081050467e-08
878,733,1.355895451728705e-08
878,600,7.457424984507878e-07
878,309,6.779477258643525e-09
878,312,6.779477258643525e-09
878,197,1.084716361382964e-06
878,866,2.0338431775930575e-07
878,671,1.627074542074446e-07
878,72,6.779477258643525e-09
878,349,2.0338431775930575e-08
878,1081,6.779477258643525e-09
878,1136,5.42358180691482e-08
878,394,6.779477258643525e-09
878,1155,3.3897386293217627e-08
878,613,1.355895451728705e-08
878,12,2.0338431775930575e-08
878,270,5.42358180691482e-08
878,867,3.3897386293217627e-08
878,10,6.779477258643525e-09
878,386,4.745634081050467e-08
878,634,2.0338431775930575e-08
878,217,2.71179090345741e-08
878,1293,6.779477258643525e-09
878,1285,1.0169215887965287e-07
878,1277,6.779477258643525e-09
878,1091,7.457424984507877e-08
878,1039,6.779477258643525e-09
878,1279,6.779477258643525e-09
878,840,6.779477258643525e-09
878,1174,6.779477258643525e-09
878,1114,6.779477258643525e-08
878,675,1.5592797694880108e-07
878,882,6.779477258643525e-09
